"cut","carat","color","price"
"Premium",0.7,"E",2396
"Fair",0.72,"G",2396
"Very Good",0.71,"F",2397
"Premium",0.31,"E",544
"Good",0.31,"E",544
"Very Good",0.31,"E",544
"Very Good",0.31,"H",544
"Very Good",0.31,"H",544
"Ideal",0.31,"G",544
"Premium",0.31,"H",544
"Good",0.31,"H",544
"Ideal",0.31,"G",544
"Ideal",0.31,"G",544
"Ideal",0.31,"G",544
"Good",0.31,"G",544
"Premium",0.31,"G",544
"Good",0.31,"E",544
"Premium",0.31,"G",544
"Ideal",0.31,"I",544
"Very Good",0.26,"G",545
"Very Good",0.26,"G",545
"Very Good",0.26,"G",545
"Very Good",0.26,"G",545
"Very Good",0.35,"H",545
"Ideal",0.26,"G",545
"Ideal",0.26,"G",545
"Ideal",0.26,"G",545
"Ideal",0.26,"H",545
"Ideal",0.3,"G",545
"Ideal",0.3,"G",545
"Ideal",0.3,"G",545
"Ideal",0.3,"G",545
"Ideal",0.3,"G",545
"Very Good",0.71,"E",2397
"Ideal",0.71,"I",2397
"Ideal",0.73,"I",2397
"Very Good",0.7,"I",2398
"Very Good",0.7,"I",2398
"Ideal",0.55,"G",2398
"Ideal",0.7,"H",2398
"Ideal",0.7,"I",2398
"Ideal",0.7,"I",2398
"Ideal",0.7,"F",2398
"Ideal",0.72,"E",2398
"Ideal",0.72,"E",2398
"Ideal",0.7,"E",2398
"Ideal",0.71,"E",2398
"Good",0.67,"F",2398
"Premium",0.72,"H",2398
"Premium",0.71,"H",2398
"Premium",0.72,"H",2398
"Ideal",0.72,"H",2398
"Premium",0.74,"G",2398
"Premium",0.72,"H",2398
"Good",0.72,"H",2398
"Premium",0.74,"G",2398
"Fair",1,"G",2398
"Very Good",0.74,"G",2398
"Very Good",0.55,"E",2399
"Ideal",0.76,"I",2399
"Ideal",0.55,"G",2399
"Ideal",0.56,"G",2399
"Very Good",0.7,"H",2399
"Premium",0.62,"G",2399
"Fair",0.7,"F",2399
"Premium",0.76,"E",2399
"Ideal",0.76,"I",2399
"Very Good",0.71,"I",2400
"Very Good",0.7,"H",2400
"Very Good",0.7,"F",2400
"Very Good",0.7,"F",2400
"Ideal",0.78,"I",2400
"Very Good",0.7,"F",2400
"Very Good",0.7,"F",2400
"Very Good",0.7,"F",2400
"Very Good",0.7,"F",2400
"Very Good",0.7,"F",2400
"Very Good",0.7,"F",2400
"Very Good",0.7,"F",2400
"Very Good",0.58,"D",2400
"Ideal",0.71,"G",2400
"Fair",0.8,"G",2400
"Ideal",0.58,"F",2401
"Very Good",0.72,"I",2401
"Very Good",0.7,"F",2401
"Very Good",0.78,"G",2401
"Very Good",0.72,"E",2401
"Very Good",0.7,"F",2401
"Very Good",0.7,"F",2401
"Good",0.7,"F",2401
"Good",0.7,"F",2401
"Premium",0.7,"F",2401
"Good",0.7,"F",2401
"Good",0.7,"F",2401
"Ideal",0.77,"F",2401
"Ideal",0.7,"F",2401
"Very Good",0.7,"F",2401
"Ideal",0.7,"D",2401
"Premium",0.7,"F",2401
"Good",0.7,"F",2401
"Ideal",0.72,"E",2401
"Fair",0.78,"G",2401
"Ideal",0.58,"F",2401
"Fair",0.73,"G",2401
"Fair",0.71,"H",2401
"Premium",0.71,"H",2401
"Ideal",0.58,"F",2401
"Premium",0.58,"D",2401
"Very Good",0.73,"G",2402
"Ideal",0.57,"F",2402
"Ideal",0.65,"D",2402
"Very Good",0.61,"G",2403
"Very Good",0.7,"F",2403
"Ideal",0.76,"F",2403
"Premium",0.81,"F",2403
"Very Good",0.71,"F",2404
"Very Good",0.72,"F",2404
"Ideal",0.56,"E",2404
"Good",0.63,"H",2404
"Ideal",0.76,"H",2404
"Ideal",0.71,"E",2404
"Very Good",0.7,"I",2405
"Very Good",0.78,"H",2405
"Premium",0.82,"I",2405
"Ideal",0.7,"E",2405
"Good",0.7,"E",2405
"Premium",0.72,"G",2405
"Very Good",0.65,"F",2406
"Premium",0.7,"H",2406
"Ideal",0.62,"F",2406
"Good",0.65,"E",2406
"Good",0.65,"F",2406
"Ideal",0.7,"E",2407
"Premium",0.7,"E",2407
"Ideal",0.53,"D",2407
"Ideal",0.53,"E",2407
"Good",0.7,"E",2407
"Very Good",0.7,"F",2409
"Very Good",0.7,"F",2409
"Very Good",0.7,"D",2409
"Ideal",0.7,"F",2409
"Ideal",0.7,"F",2409
"Good",0.7,"F",2409
"Very Good",0.73,"E",2409
"Premium",0.8,"H",2409
"Premium",0.71,"F",2409
"Premium",0.73,"E",2409
"Ideal",0.72,"H",2410
"Ideal",0.74,"F",2410
"Ideal",0.7,"F",2410
"Premium",0.71,"E",2410
"Very Good",0.61,"G",2411
"Good",0.7,"F",2411
"Very Good",0.7,"I",2411
"Ideal",0.6,"G",2413
"Very Good",0.8,"I",2414
"Fair",0.81,"I",2414
"Ideal",0.7,"G",2414
"Fair",0.72,"D",2414
"Premium",0.7,"F",2415
"Premium",0.74,"F",2415
"Fair",0.7,"H",2415
"Ideal",0.7,"G",2415
"Very Good",0.7,"I",2415
"Very Good",0.7,"I",2415
"Good",0.7,"E",2415
"Very Good",0.7,"I",2415
"Ideal",0.7,"F",2415
"Premium",0.7,"E",2415
"Good",0.7,"F",2415
"Premium",0.7,"D",2415
"Premium",0.7,"G",2415
"Premium",0.75,"D",2415
"Premium",0.7,"H",2415
"Very Good",0.7,"H",2415
"Premium",0.7,"I",2415
"Ideal",0.7,"D",2415
"Premium",0.7,"G",2415
"Premium",0.75,"G",2415
"Very Good",0.71,"F",2416
"Good",0.71,"E",2416
"Ideal",0.72,"E",2416
"Ideal",0.71,"D",2416
"Ideal",0.71,"D",2416
"Ideal",0.71,"F",2416
"Ideal",1.01,"I",2416
"Ideal",0.7,"I",2417
"Very Good",0.76,"H",2418
"Premium",0.72,"H",2418
"Ideal",0.64,"F",2419
"Ideal",0.64,"F",2419
"Ideal",0.5,"F",2419
"Premium",0.51,"E",2419
"Ideal",0.72,"I",2420
"Good",0.71,"E",2420
"Very Good",0.71,"E",2420
"Premium",0.79,"H",2420
"Ideal",0.72,"G",2420
"Ideal",0.64,"H",2420
"Very Good",0.7,"I",2421
"Very Good",0.7,"H",2421
"Very Good",0.7,"E",2421
"Ideal",0.7,"F",2421
"Good",0.7,"H",2421
"Good",0.72,"F",2421
"Ideal",0.58,"D",2421
"Very Good",0.7,"H",2422
"Very Good",0.76,"G",2422
"Ideal",0.72,"F",2422
"Ideal",0.72,"F",2422
"Very Good",0.72,"G",2422
"Ideal",0.78,"I",2422
"Fair",0.9,"I",2422
"Very Good",0.71,"H",2423
"Very Good",0.74,"G",2423
"Very Good",0.71,"E",2423
"Ideal",0.74,"G",2423
"Ideal",0.71,"G",2423
"Good",0.7,"F",2423
"Premium",0.7,"F",2423
"Premium",0.7,"F",2423
"Ideal",0.7,"F",2423
"Premium",0.7,"F",2423
"Premium",0.7,"F",2423
"Very Good",0.7,"F",2423
"Ideal",0.7,"D",2423
"Premium",0.7,"D",2423
"Premium",0.7,"F",2423
"Ideal",0.54,"G",2424
"Very Good",0.79,"I",2425
"Good",0.76,"G",2425
"Ideal",0.77,"I",2425
"Premium",0.76,"F",2425
"Premium",0.76,"H",2425
"Very Good",0.52,"D",2426
"Very Good",0.73,"I",2426
"Very Good",0.74,"H",2426
"Ideal",0.52,"D",2426
"Ideal",0.52,"D",2426
"Ideal",0.73,"I",2426
"Ideal",0.78,"J",2426
"Fair",0.56,"E",2426
"Very Good",0.71,"F",2427
"Ideal",0.71,"F",2427
"Ideal",0.52,"F",2427
"Good",0.67,"E",2427
"Good",0.7,"H",2427
"Very Good",0.71,"H",2428
"Good",0.71,"I",2428
"Premium",0.71,"I",2428
"Good",0.71,"G",2428
"Very Good",0.71,"H",2428
"Good",0.71,"I",2428
"Good",0.7,"H",2428
"Very Good",0.7,"H",2429
"Very Good",0.61,"D",2429
"Premium",0.8,"G",2429
"Ideal",0.8,"G",2429
"Ideal",0.56,"E",2429
"Ideal",0.7,"H",2429
"Premium",0.72,"D",2429
"Very Good",0.73,"H",2430
"Good",0.78,"D",2430
"Ideal",0.52,"E",2430
"Ideal",0.72,"I",2430
"Ideal",0.72,"I",2430
"Very Good",0.6,"D",2431
"Ideal",0.73,"E",2431
"Ideal",0.73,"E",2431
"Ideal",0.78,"F",2431
"Very Good",0.71,"H",2432
"Very Good",0.71,"I",2432
"Ideal",0.71,"I",2432
"Very Good",0.7,"G",2433
"Premium",0.66,"E",2433
"Ideal",0.53,"E",2433
"Very Good",0.73,"G",2434
"Ideal",0.61,"E",2434
"Ideal",0.73,"E",2434
"Ideal",0.73,"E",2434
"Good",0.7,"E",2435
"Ideal",0.72,"D",2435
"Premium",0.7,"H",2435
"Ideal",0.81,"H",2435
"Good",0.73,"F",2435
"Good",0.71,"D",2436
"Very Good",0.71,"F",2436
"Very Good",0.71,"F",2436
"Ideal",0.7,"E",2436
"Ideal",0.7,"I",2436
"Very Good",0.7,"G",2437
"Very Good",0.7,"G",2437
"Very Good",0.7,"F",2437
"Very Good",0.7,"F",2437
"Ideal",0.7,"G",2437
"Very Good",0.71,"E",2437
"Good",0.5,"E",2437
"Fair",0.7,"E",2437
"Fair",0.9,"J",2438
"Ideal",0.61,"H",2438
"Good",0.93,"J",2438
"Fair",0.96,"G",2438
"Ideal",0.81,"I",2439
"Very Good",0.72,"F",2440
"Good",0.78,"H",2440
"Ideal",0.74,"I",2440
"Ideal",0.63,"D",2440
"Ideal",0.72,"F",2440
"Ideal",0.72,"F",2440
"Ideal",0.72,"F",2440
"Ideal",0.55,"G",2440
"Very Good",0.72,"I",2441
"Very Good",0.72,"I",2441
"Very Good",0.73,"E",2441
"Good",0.7,"F",2441
"Good",0.7,"F",2441
"Premium",0.7,"F",2441
"Ideal",0.56,"E",2441
"Premium",0.72,"G",2441
"Premium",0.71,"E",2441
"Premium",0.71,"E",2441
"Ideal",0.52,"H",2441
"Very Good",0.71,"E",2441
"Premium",0.7,"E",2442
"Very Good",0.56,"E",2442
"Very Good",0.56,"E",2442
"Ideal",0.63,"G",2442
"Ideal",0.57,"E",2442
"Ideal",0.85,"J",2442
"Ideal",0.6,"E",2442
"Ideal",0.79,"I",2442
"Ideal",0.56,"G",2442
"Ideal",0.56,"G",2442
"Ideal",0.3,"G",545
"Ideal",0.3,"G",545
"Ideal",0.3,"H",545
"Ideal",0.3,"H",545
"Ideal",0.3,"H",545
"Ideal",0.3,"H",545
"Ideal",0.3,"H",545
"Ideal",0.3,"G",545
"Ideal",0.26,"H",545
"Ideal",0.26,"H",545
"Good",0.29,"F",545
"Premium",0.33,"E",545
"Premium",0.26,"D",546
"Very Good",0.24,"F",547
"Very Good",0.26,"E",547
"Very Good",0.26,"F",547
"Very Good",0.26,"E",547
"Very Good",0.26,"E",547
"Ideal",0.32,"H",547
"Ideal",0.31,"E",547
"Ideal",0.3,"D",547
"Premium",0.29,"G",547
"Good",0.38,"H",547
"Very Good",0.25,"F",548
"Very Good",0.25,"F",548
"Very Good",0.25,"F",548
"Very Good",0.25,"E",548
"Very Good",0.25,"E",548
"Very Good",0.25,"E",548
"Very Good",0.25,"E",548
"Ideal",0.56,"G",2442
"Fair",0.59,"F",2443
"Very Good",0.66,"E",2443
"Ideal",0.72,"H",2443
"Ideal",0.71,"G",2443
"Premium",0.71,"G",2443
"Good",0.7,"I",2443
"Premium",0.71,"G",2443
"Premium",0.76,"F",2443
"Very Good",0.83,"J",2444
"Very Good",0.81,"I",2444
"Very Good",0.72,"H",2444
"Premium",0.78,"F",2444
"Premium",0.7,"E",2444
"Premium",0.7,"E",2444
"Premium",0.7,"E",2444
"Ideal",0.81,"I",2444
"Ideal",0.6,"D",2444
"Ideal",0.83,"I",2444
"Ideal",0.59,"G",2444
"Good",0.78,"F",2444
"Good",0.7,"D",2444
"Premium",0.85,"G",2444
"Premium",0.6,"G",2444
"Very Good",0.7,"F",2445
"Very Good",0.73,"F",2445
"Ideal",0.7,"F",2445
"Good",0.7,"F",2445
"Ideal",0.71,"F",2445
"Very Good",0.73,"H",2446
"Good",0.72,"F",2446
"Premium",0.73,"F",2446
"Ideal",0.57,"E",2447
"Ideal",0.57,"E",2447
"Ideal",0.53,"F",2447
"Premium",0.74,"G",2447
"Premium",0.74,"E",2447
"Good",0.76,"G",2447
"Premium",0.8,"F",2447
"Very Good",0.71,"I",2448
"Very Good",0.71,"G",2448
"Ideal",0.72,"G",2449
"Good",0.71,"I",2450
"Very Good",0.71,"I",2450
"Premium",0.71,"I",2450
"Very Good",0.71,"E",2450
"Very Good",0.71,"E",2450
"Premium",0.71,"G",2450
"Ideal",0.71,"I",2450
"Good",0.71,"D",2450
"Very Good",0.71,"H",2450
"Premium",0.71,"E",2450
"Ideal",0.71,"H",2450
"Very Good",0.74,"H",2451
"Premium",0.76,"E",2451
"Very Good",0.55,"G",2451
"Ideal",0.73,"I",2451
"Premium",0.8,"G",2451
"Very Good",0.8,"G",2451
"Ideal",0.72,"G",2451
"Good",0.79,"I",2451
"Good",0.72,"I",2451
"Ideal",0.72,"I",2452
"Premium",0.74,"F",2452
"Ideal",0.71,"D",2452
"Premium",1.02,"F",2452
"Very Good",0.7,"H",2453
"Very Good",0.7,"H",2453
"Very Good",0.7,"F",2453
"Very Good",0.7,"E",2453
"Ideal",0.7,"E",2453
"Good",0.75,"E",2453
"Good",0.7,"E",2453
"Very Good",0.7,"E",2453
"Ideal",0.73,"I",2453
"Ideal",0.7,"F",2453
"Ideal",0.79,"G",2453
"Very Good",0.71,"G",2454
"Ideal",0.54,"F",2454
"Ideal",0.5,"D",2454
"Premium",0.96,"I",2454
"Very Good",0.71,"E",2455
"Ideal",0.81,"J",2455
"Ideal",0.73,"F",2455
"Very Good",0.7,"F",2455
"Very Good",0.71,"I",2456
"Very Good",0.71,"I",2456
"Ideal",0.75,"G",2456
"Premium",0.82,"G",2456
"Ideal",0.53,"E",2456
"Ideal",0.78,"J",2456
"Ideal",0.72,"F",2456
"Ideal",0.84,"J",2456
"Good",0.77,"H",2457
"Premium",0.77,"H",2457
"Premium",0.77,"H",2457
"Ideal",0.72,"D",2457
"Premium",0.71,"F",2458
"Ideal",0.71,"E",2458
"Ideal",0.72,"H",2458
"Premium",0.71,"F",2458
"Very Good",0.71,"D",2458
"Fair",0.71,"F",2458
"Ideal",0.75,"F",2458
"Very Good",0.74,"I",2459
"Very Good",0.7,"E",2459
"Ideal",0.81,"G",2459
"Premium",0.7,"F",2459
"Premium",0.7,"G",2459
"Ideal",0.74,"I",2459
"Ideal",0.55,"D",2459
"Ideal",0.69,"F",2459
"Ideal",0.7,"E",2459
"Good",0.7,"E",2459
"Very Good",0.8,"F",2460
"Ideal",0.47,"D",2460
"Ideal",0.47,"D",2460
"Ideal",0.7,"G",2460
"Ideal",0.61,"H",2461
"Good",0.7,"D",2461
"Premium",0.91,"F",2461
"Good",0.91,"F",2461
"Very Good",0.71,"G",2462
"Very Good",0.75,"G",2462
"Very Good",0.72,"H",2462
"Ideal",0.56,"F",2462
"Ideal",0.71,"I",2463
"Very Good",0.74,"H",2463
"Very Good",0.75,"F",2463
"Ideal",0.56,"E",2463
"Premium",0.7,"F",2463
"Premium",0.7,"E",2463
"Very Good",0.7,"G",2464
"Very Good",0.7,"E",2464
"Premium",0.91,"E",2464
"Ideal",0.74,"E",2464
"Ideal",0.76,"G",2466
"Ideal",0.72,"F",2466
"Ideal",0.6,"G",2467
"Very Good",0.75,"G",2467
"Ideal",0.73,"E",2467
"Premium",0.52,"E",2467
"Premium",0.52,"D",2467
"Ideal",0.52,"E",2467
"Premium",0.73,"H",2468
"Ideal",0.74,"J",2468
"Good",0.7,"D",2468
"Very Good",0.74,"G",2468
"Very Good",0.57,"E",2469
"Ideal",0.76,"F",2469
"Premium",0.76,"F",2469
"Very Good",0.76,"F",2469
"Premium",0.78,"F",2469
"Ideal",0.7,"I",2469
"Ideal",0.62,"H",2469
"Premium",0.7,"F",2470
"Ideal",0.72,"F",2470
"Ideal",0.71,"E",2470
"Good",0.7,"F",2470
"Very Good",0.71,"H",2471
"Premium",0.79,"H",2471
"Very Good",0.53,"D",2472
"Very Good",0.7,"F",2473
"Very Good",0.7,"F",2473
"Very Good",0.7,"G",2473
"Very Good",0.73,"F",2473
"Very Good",0.8,"I",2473
"Good",0.7,"E",2473
"Very Good",0.7,"G",2473
"Very Good",0.7,"E",2473
"Premium",0.7,"D",2473
"Ideal",0.6,"D",2473
"Ideal",0.55,"G",2473
"Very Good",0.72,"E",2474
"Ideal",0.76,"I",2474
"Good",0.8,"H",2474
"Good",0.81,"G",2474
"Very Good",0.7,"H",2475
"Very Good",0.7,"G",2475
"Ideal",0.7,"G",2475
"Ideal",0.5,"D",2475
"Ideal",0.7,"H",2475
"Ideal",0.77,"I",2475
"Premium",0.7,"E",2475
"Premium",0.7,"E",2475
"Premium",0.91,"I",2475
"Good",0.7,"H",2475
"Ideal",0.7,"E",2475
"Very Good",0.7,"D",2475
"Very Good",0.7,"E",2476
"Very Good",0.7,"E",2476
"Ideal",0.72,"E",2476
"Premium",0.72,"E",2476
"Very Good",0.78,"F",2477
"Good",0.7,"H",2477
"Very Good",0.72,"G",2477
"Ideal",0.75,"G",2478
"Ideal",0.7,"G",2478
"Ideal",0.7,"G",2478
"Ideal",0.7,"G",2478
"Ideal",0.77,"H",2479
"Fair",0.7,"G",2479
"Very Good",0.72,"E",2479
"Ideal",0.77,"H",2479
"Premium",0.7,"G",2479
"Premium",0.7,"G",2479
"Premium",0.7,"G",2479
"Premium",0.7,"G",2479
"Premium",0.7,"G",2479
"Premium",0.71,"E",2479
"Ideal",0.54,"E",2479
"Good",0.67,"F",2479
"Very Good",0.7,"G",2479
"Ideal",0.7,"G",2480
"Ideal",0.71,"D",2480
"Ideal",0.7,"G",2480
"Ideal",0.7,"G",2480
"Very Good",0.63,"G",2481
"Very Good",0.61,"D",2481
"Very Good",0.8,"H",2481
"Very Good",0.7,"E",2481
"Very Good",0.7,"H",2482
"Very Good",0.9,"J",2482
"Very Good",0.72,"G",2482
"Very Good",0.79,"G",2482
"Very Good",0.81,"J",2482
"Ideal",0.73,"J",2482
"Ideal",0.81,"H",2482
"Premium",0.81,"G",2482
"Ideal",0.5,"D",2482
"Very Good",0.71,"G",2482
"Premium",0.71,"F",2482
"Very Good",0.7,"I",2484
"Very Good",0.7,"H",2484
"Premium",0.75,"H",2484
"Premium",0.8,"G",2484
"Good",0.8,"G",2484
"Ideal",0.7,"H",2484
"Premium",0.8,"G",2484
"Premium",0.75,"D",2484
"Fair",0.6,"F",2484
"Premium",0.72,"H",2484
"Premium",0.72,"D",2484
"Very Good",0.73,"F",2485
"Very Good",0.6,"G",2485
"Very Good",0.57,"E",2485
"Very Good",0.8,"H",2485
"Ideal",0.61,"E",2485
"Ideal",0.78,"G",2485
"Premium",0.74,"H",2485
"Ideal",0.73,"I",2485
"Premium",0.91,"E",2486
"Premium",0.78,"G",2486
"Very Good",0.8,"J",2487
"Very Good",0.8,"H",2487
"Ideal",0.7,"I",2487
"Ideal",0.7,"I",2487
"Ideal",0.7,"I",2487
"Ideal",0.71,"H",2487
"Ideal",0.74,"G",2487
"Ideal",0.71,"D",2487
"Ideal",0.7,"H",2487
"Ideal",0.71,"F",2487
"Very Good",0.72,"G",2488
"Premium",1.01,"J",2488
"Good",0.7,"G",2488
"Very Good",0.71,"E",2489
"Ideal",0.52,"F",2489
"Ideal",0.7,"I",2489
"Ideal",0.76,"G",2489
"Premium",0.78,"H",2489
"Ideal",0.74,"E",2489
"Ideal",0.73,"I",2490
"Ideal",0.7,"I",2490
"Ideal",0.57,"E",2491
"Very Good",0.74,"I",2491
"Ideal",0.71,"F",2491
"Premium",0.76,"F",2491
"Fair",0.91,"D",2491
"Premium",0.76,"F",2491
"Premium",0.76,"F",2491
"Very Good",0.71,"G",2492
"Premium",0.72,"D",2492
"Premium",0.72,"F",2492
"Ideal",0.7,"I",2492
"Ideal",0.7,"H",2492
"Ideal",0.62,"E",2492
"Premium",0.72,"F",2492
"Premium",0.7,"F",2492
"Very Good",0.81,"G",2493
"Ideal",0.72,"I",2493
"Ideal",0.84,"J",2493
"Fair",0.85,"I",2493
"Very Good",0.59,"E",2494
"Good",0.71,"E",2494
"Good",0.71,"F",2494
"Very Good",0.71,"G",2494
"Ideal",0.71,"E",2494
"Good",0.58,"F",2494
"Very Good",0.71,"I",2495
"Very Good",0.25,"E",548
"Very Good",0.25,"D",548
"Very Good",0.25,"D",548
"Very Good",0.25,"D",548
"Very Good",0.25,"D",548
"Very Good",0.25,"F",548
"Very Good",0.25,"E",548
"Very Good",0.25,"E",548
"Very Good",0.32,"G",548
"Very Good",0.25,"F",548
"Ideal",0.32,"I",548
"Ideal",0.23,"E",548
"Ideal",0.23,"E",548
"Ideal",0.23,"F",548
"Ideal",0.23,"F",548
"Good",0.25,"D",548
"Good",0.32,"G",548
"Premium",0.29,"E",548
"Ideal",0.31,"D",548
"Ideal",0.31,"D",548
"Very Good",0.23,"D",549
"Very Good",0.38,"I",549
"Ideal",0.3,"F",550
"Ideal",0.3,"F",550
"Premium",0.23,"G",550
"Premium",0.32,"D",550
"Good",0.32,"D",550
"Very Good",0.33,"F",550
"Premium",0.33,"F",550
"Very Good",0.33,"F",550
"Very Good",0.5,"E",2495
"Very Good",0.71,"H",2495
"Ideal",0.8,"F",2495
"Premium",0.7,"G",2496
"Very Good",0.7,"E",2496
"Good",0.7,"E",2496
"Ideal",0.73,"I",2496
"Premium",0.73,"I",2496
"Premium",0.73,"H",2496
"Premium",0.75,"H",2496
"Premium",0.73,"I",2496
"Ideal",0.78,"G",2496
"Premium",0.56,"E",2496
"Premium",0.7,"E",2496
"Good",0.7,"G",2496
"Ideal",0.74,"H",2497
"Good",0.72,"H",2497
"Good",0.75,"E",2497
"Very Good",0.7,"G",2497
"Very Good",0.7,"H",2498
"Premium",0.71,"H",2498
"Premium",0.73,"D",2498
"Ideal",0.72,"I",2498
"Good",0.7,"E",2498
"Fair",0.72,"E",2498
"Premium",0.79,"H",2498
"Very Good",0.55,"E",2499
"Ideal",0.55,"E",2499
"Ideal",0.7,"H",2499
"Premium",0.82,"H",2499
"Very Good",0.75,"F",2500
"Fair",0.7,"H",2500
"Very Good",0.51,"E",2501
"Very Good",0.7,"G",2501
"Very Good",0.77,"I",2501
"Ideal",0.72,"G",2501
"Ideal",0.74,"E",2501
"Ideal",0.74,"E",2501
"Ideal",0.62,"H",2501
"Premium",0.75,"F",2501
"Very Good",0.8,"H",2502
"Very Good",0.71,"I",2502
"Ideal",0.54,"E",2502
"Good",0.54,"E",2502
"Very Good",0.73,"F",2503
"Ideal",0.63,"E",2503
"Good",0.9,"I",2503
"Very Good",0.81,"H",2504
"Premium",0.73,"F",2504
"Ideal",0.73,"D",2504
"Premium",0.7,"F",2504
"Ideal",0.52,"F",2504
"Very Good",0.74,"G",2505
"Very Good",0.72,"H",2505
"Premium",0.54,"D",2505
"Very Good",0.71,"F",2505
"Ideal",0.71,"D",2505
"Ideal",0.44,"G",2506
"Very Good",0.7,"G",2507
"Very Good",0.7,"G",2507
"Very Good",0.7,"G",2507
"Very Good",0.7,"F",2507
"Ideal",0.62,"G",2507
"Ideal",0.57,"E",2507
"Ideal",0.7,"G",2507
"Ideal",0.79,"I",2507
"Premium",0.57,"E",2507
"Premium",0.8,"I",2507
"Ideal",0.57,"F",2507
"Very Good",0.7,"H",2508
"Very Good",0.71,"D",2508
"Ideal",0.62,"D",2508
"Ideal",0.58,"G",2508
"Fair",0.82,"F",2508
"Very Good",0.7,"D",2509
"Ideal",0.58,"F",2509
"Ideal",0.58,"F",2509
"Ideal",0.6,"G",2509
"Ideal",0.56,"G",2510
"Premium",0.73,"E",2510
"Ideal",0.56,"F",2510
"Premium",0.65,"G",2510
"Very Good",0.71,"E",2511
"Ideal",0.72,"I",2511
"Good",0.6,"E",2511
"Good",0.71,"E",2511
"Ideal",0.71,"E",2511
"Ideal",0.71,"G",2511
"Ideal",0.71,"G",2511
"Ideal",0.71,"E",2511
"Ideal",0.52,"E",2512
"Very Good",0.7,"G",2512
"Premium",0.7,"G",2512
"Ideal",0.7,"G",2512
"Premium",0.7,"G",2512
"Premium",0.7,"G",2512
"Good",0.7,"D",2512
"Premium",0.82,"G",2512
"Premium",0.74,"E",2512
"Good",0.82,"G",2512
"Very Good",0.78,"E",2512
"Premium",0.7,"D",2512
"Fair",1.3,"H",2512
"Very Good",0.77,"I",2513
"Very Good",0.77,"H",2513
"Very Good",0.7,"G",2513
"Ideal",0.73,"I",2513
"Very Good",0.75,"H",2513
"Very Good",0.7,"I",2513
"Premium",0.7,"I",2513
"Very Good",0.7,"E",2513
"Very Good",0.7,"H",2513
"Ideal",0.7,"I",2513
"Very Good",0.7,"E",2513
"Very Good",0.7,"I",2513
"Premium",0.7,"I",2513
"Premium",0.7,"H",2513
"Ideal",0.63,"E",2513
"Ideal",0.63,"E",2513
"Ideal",0.71,"G",2513
"Ideal",0.71,"G",2513
"Very Good",0.7,"E",2514
"Ideal",0.72,"D",2514
"Ideal",0.72,"F",2514
"Premium",0.53,"E",2514
"Premium",0.53,"D",2514
"Very Good",0.71,"G",2515
"Very Good",0.78,"F",2515
"Premium",0.59,"D",2515
"Premium",0.71,"G",2515
"Ideal",0.71,"G",2515
"Ideal",0.59,"E",2515
"Ideal",0.59,"E",2515
"Ideal",0.7,"F",2515
"Ideal",0.7,"F",2515
"Very Good",0.71,"G",2515
"Premium",0.71,"G",2515
"Premium",0.81,"G",2515
"Ideal",0.7,"G",2515
"Fair",0.7,"F",2516
"Premium",0.71,"E",2516
"Ideal",0.71,"D",2516
"Good",0.68,"F",2516
"Very Good",0.71,"E",2516
"Ideal",0.7,"F",2516
"Very Good",0.7,"G",2517
"Very Good",0.75,"E",2517
"Very Good",0.76,"H",2517
"Ideal",0.8,"G",2517
"Good",0.71,"H",2517
"Fair",0.96,"J",2517
"Ideal",0.71,"G",2518
"Premium",0.7,"E",2518
"Very Good",0.7,"E",2518
"Fair",0.76,"D",2518
"Premium",0.73,"D",2519
"Very Good",0.71,"D",2519
"Ideal",0.77,"E",2519
"Premium",0.77,"E",2519
"Ideal",0.73,"I",2519
"Premium",0.73,"I",2519
"Premium",0.73,"I",2519
"Premium",0.73,"H",2519
"Premium",1.01,"H",2520
"Ideal",0.82,"I",2522
"Ideal",0.56,"F",2522
"Ideal",0.71,"H",2522
"Ideal",0.71,"G",2522
"Very Good",0.73,"E",2523
"Good",0.51,"E",2523
"Ideal",0.75,"H",2523
"Ideal",0.73,"E",2523
"Good",0.77,"D",2523
"Ideal",0.6,"G",2524
"Ideal",0.51,"E",2524
"Ideal",0.51,"F",2524
"Premium",0.77,"I",2524
"Very Good",0.71,"D",2525
"Premium",0.5,"D",2525
"Ideal",0.71,"I",2525
"Ideal",0.71,"I",2525
"Ideal",0.71,"I",2525
"Ideal",0.71,"F",2525
"Good",0.7,"D",2525
"Ideal",0.72,"E",2526
"Ideal",0.68,"G",2526
"Ideal",0.63,"E",2526
"Very Good",0.7,"G",2527
"Premium",0.73,"F",2527
"Ideal",0.51,"E",2527
"Ideal",0.6,"D",2527
"Premium",0.7,"F",2527
"Premium",0.73,"F",2527
"Ideal",0.73,"F",2527
"Premium",0.73,"F",2527
"Premium",0.74,"E",2527
"Very Good",0.6,"G",2528
"Premium",0.77,"G",2528
"Ideal",0.7,"F",2528
"Ideal",0.7,"F",2528
"Ideal",0.7,"F",2528
"Ideal",0.58,"G",2528
"Ideal",0.58,"G",2528
"Premium",0.71,"F",2528
"Ideal",0.8,"F",2529
"Ideal",0.58,"E",2529
"Ideal",0.5,"F",2529
"Very Good",0.72,"I",2530
"Very Good",0.76,"I",2530
"Very Good",0.76,"E",2530
"Ideal",0.7,"I",2530
